ID,Age,Tenure_Months,Education,Marital_Status,Children,Income,Total_Spends,Total_Num_Purchases,Customer_Since,Total_Campaigns,Recency,Wine,Fruits,Meat_Prod,Fish_Prod,Sweet_Prod,Gold_Prod,Deal_Purchase,Web_Purchase,Catalog_Purchase,Store_Purchase,Web_Visits_Month,Response,Complain,Country,Customer_Type,Spending_Type,Age_Segment,web_engagement
2577991,55,161,Master,Married,2.0,88942.8,1267.0,10.0,2012-09-30,0.0,99,1119,0,50,23,5,70,2,6,0,2,3,0,0,Saudi Arabia,Family Customer,very high spender,50s,low
7859929,40,154,Graduation,Married,1.0,16911.3,86.0,18.0,2013-05-04,0.0,91,0,19,28,8,0,31,5,9,1,3,7,0,0,Australia,Family Customer,low spender,40s,medium
6610185,67,141,Graduation,Alone,0.0,79875.5,1487.0,11.0,2014-06-13,0.0,94,1094,0,190,68,18,117,1,4,0,6,6,0,0,Australia,Other,very high spender,60s,medium
4168607,64,159,PhD,Together,1.0,3906.5,2.0,8.0,2012-12-04,0.0,94,0,0,0,0,2,0,1,2,3,2,7,0,0,Spain,Family Customer,low spender,60s,medium
16767899,47,155,PhD,Married,0.0,98924.4,1333.0,16.0,2013-04-05,2.0,99,378,80,687,28,30,130,1,3,6,6,4,0,0,Mexico,Other,very high spender,40s,medium
4234301,64,141,Basic,Together,2.0,56925.3,431.0,14.0,2014-06-07,0.0,70,244,2,152,21,3,9,0,5,0,9,8,1,0,Spain,Family Customer,High spender,60s,high
8510724,52,161,2n Cycle,Single,1.0,49666.6,731.0,11.0,2012-09-30,0.0,79,517,0,25,189,0,0,1,5,1,4,6,1,0,Australia,Family Customer,High spender,50s,medium
15075785,45,157,Graduation,Together,0.0,32990.8,1258.0,10.0,2013-01-31,0.0,63,1147,0,66,45,0,0,0,3,2,5,4,0,0,Mexico,Other,very high spender,40s,medium
14184520,41,151,Graduation,Married,0.0,111985.8,624.0,13.0,2013-07-30,1.0,79,142,4,113,259,91,15,2,1,2,8,6,0,0,Mexico,Other,High spender,40s,medium
14753953,55,142,PhD,Single,1.0,24673.3,414.0,6.0,2014-05-08,0.0,7,300,0,111,0,0,3,1,4,0,1,7,0,0,Germany,Family Customer,High spender,50s,medium
16357310,56,146,Graduation,Divorced,2.0,37011.3,182.0,6.0,2014-01-02,1.0,95,0,0,43,119,0,20,1,0,1,4,8,0,0,Canada,Family Customer,low spender,50s,high
12089448,40,162,Graduation,Together,0.0,112554.1,1897.0,25.0,2012-09-04,0.0,91,1196,20,646,0,8,27,4,13,4,4,3,1,0,Spain,Other,very high spender,40s,low
1536686,74,149,Graduation,Married,0.0,82639.6,917.0,16.0,2013-09-18,0.0,96,422,158,201,116,0,20,2,8,0,6,1,0,0,Spain,Other,High spender,70s,low
1282965,63,154,Graduation,Together,0.0,45344.2,359.0,15.0,2013-04-28,0.0,99,27,0,50,259,4,19,3,5,2,5,4,0,0,Canada,Other,High spender,60s,medium
3128498,31,148,Graduation,Together,0.0,64736.6,526.0,21.0,2013-11-09,0.0,5,210,15,47,76,0,178,1,4,4,12,8,0,0,Spain,Other,High spender,30s,high
14588021,60,145,Graduation,Single,1.0,5136.2,62.0,2.0,2014-02-14,0.0,69,0,0,43,12,0,7,1,1,0,0,7,0,0,Germany,Family Customer,low spender,60s,medium
27929,67,151,PhD,Together,0.0,84981.3,957.0,16.0,2013-07-22,0.0,34,0,2,935,16,4,0,2,2,11,1,4,0,0,USA,Other,very high spender,60s,medium
421364,73,157,2n Cycle,Single,0.0,80619.4,365.0,11.0,2013-01-25,0.0,99,102,3,231,29,0,0,1,2,2,6,3,0,1,Spain,Other,High spender,70s,low
15435002,69,163,PhD,Single,1.0,63998.1,1059.0,13.0,2012-07-30,0.0,99,311,27,710,0,0,11,2,5,2,4,8,0,0,Germany,Family Customer,very high spender,60s,high
12854213,40,157,PhD,Single,1.0,78447.3,1020.0,17.0,2013-01-25,1.0,82,1190,199,924,244,5,0,2,3,6,6,5,1,0,Saudi Arabia,Family Customer,very high spender,40s,medium
7819029,51,145,PhD,Married,0.0,68626.9,327.0,9.0,2014-01-26,0.0,68,2,33,59,23,111,99,3,2,1,3,5,0,0,USA,Other,low spender,50s,medium
4856398,63,158,Graduation,Together,1.0,62894.7,450.0,10.0,2012-12-19,0.0,61,14,61,140,32,15,188,3,3,1,3,1,0,0,Canada,Family Customer,High spender,60s,low
7169199,67,140,Graduation,Single,0.0,108191.3,1068.0,20.0,2014-06-29,0.0,95,657,7,189,126,17,72,1,6,8,5,7,0,0,Australia,Other,very high spender,60s,medium
12252093,41,147,Graduation,Single,0.0,105620.8,728.0,16.0,2013-11-18,0.0,76,436,5,71,17,3,196,3,3,2,8,7,0,0,Saudi Arabia,Other,High spender,40s,medium
6594618,41,155,2n Cycle,Single,0.0,35213.7,1210.0,18.0,2013-03-20,1.0,96,0,95,1055,37,0,23,1,13,2,2,4,0,0,Canada,Other,very high spender,40s,medium
12059442,64,151,PhD,Divorced,1.0,85594.8,33.0,11.0,2013-07-27,0.0,81,0,1,19,5,0,8,3,2,0,6,5,1,0,Canada,Family Customer,low spender,60s,medium
4755744,86,140,Basic,Together,2.0,1730.0,110.0,13.0,2014-06-29,0.0,98,0,0,53,57,0,0,2,3,0,8,8,0,0,Canada,Family Customer,low spender,80s,high
243003,78,143,Graduation,Married,2.0,31142.6,308.0,10.0,2014-04-03,0.0,99,81,0,188,5,0,34,3,4,0,3,0,0,0,Saudi Arabia,Family Customer,low spender,70s,low
10927052,61,160,Master,Married,1.0,41969.5,71.0,12.0,2012-10-21,0.0,99,24,0,42,5,0,0,3,2,4,3,4,0,0,Spain,Family Customer,low spender,60s,medium
9087777,48,152,Graduation,Single,0.0,94966.0,2362.0,17.0,2013-06-24,2.0,16,1195,86,736,259,6,80,1,12,10,10,8,0,0,Saudi Arabia,Other,very high spender,40s,high
9228663,44,144,Graduation,Married,0.0,73272.7,380.0,15.0,2014-03-10,1.0,52,35,6,186,47,8,98,4,2,2,7,4,1,0,Spain,Other,High spender,40s,medium
6889518,33,157,2n Cycle,Married,1.0,22193.2,246.0,11.0,2013-02-10,0.0,97,53,0,27,4,0,162,1,8,1,1,7,0,0,Canada,Family Customer,low spender,30s,medium
13879629,56,152,PhD,Together,1.0,80881.5,94.0,16.0,2013-06-30,0.0,99,0,0,90,0,0,4,3,6,1,6,6,0,0,Australia,Family Customer,low spender,50s,medium
6733120,48,148,Graduation,Together,1.0,73098.8,507.0,19.0,2013-11-12,0.0,42,0,0,177,259,52,19,4,2,4,9,2,0,0,Canada,Family Customer,High spender,40s,low
16033449,60,162,Graduation,Together,0.0,100139.0,1097.0,20.0,2012-08-23,0.0,31,9,0,932,113,29,14,4,4,8,4,3,0,0,Germany,Other,very high spender,60s,low
10002410,51,149,PhD,Single,2.0,48431.7,118.0,22.0,2013-10-08,0.0,34,86,0,24,0,3,5,3,5,9,5,1,0,0,USA,Family Customer,low spender,50s,low
1812376,72,159,2n Cycle,Together,0.0,18182.8,457.0,16.0,2012-12-07,0.0,75,0,69,278,36,0,74,3,7,2,4,8,0,0,Saudi Arabia,Other,High spender,70s,high
8684415,55,150,Graduation,Single,1.0,112561.3,2060.0,25.0,2013-08-20,1.0,74,1493,24,401,10,62,70,0,13,2,10,5,0,0,Australia,Family Customer,very high spender,50s,medium
790419,41,143,Basic,Single,1.0,66587.0,143.0,12.0,2014-04-16,0.0,92,0,76,58,9,0,0,4,2,0,6,8,0,0,Germany,Family Customer,low spender,40s,high
4238720,74,151,Basic,Married,0.0,103026.5,1123.0,14.0,2013-08-06,1.0,83,676,199,168,14,64,2,1,5,1,7,8,0,0,Canada,Other,very high spender,70s,high
675874,40,157,Graduation,Widow,2.0,65476.2,45.0,15.0,2013-02-01,0.0,29,0,0,35,10,0,0,1,7,4,3,5,0,0,Saudi Arabia,Family Customer,low spender,40s,medium
6270349,49,160,Graduation,Divorced,0.0,99952.8,1601.0,12.0,2012-11-01,1.0,96,332,77,1120,40,7,25,2,2,2,6,0,0,0,Spain,Other,very high spender,40s,low
12452448,51,158,PhD,Single,1.0,14011.7,0.0,12.0,2013-01-09,1.0,99,0,0,0,0,0,0,3,5,1,3,7,0,0,Saudi Arabia,Family Customer,low spender,50s,medium
11803706,48,154,Master,Together,1.0,48797.6,296.0,5.0,2013-05-04,0.0,99,0,25,258,2,1,10,1,0,0,4,7,0,0,Saudi Arabia,Family Customer,low spender,40s,medium
12946988,44,158,2n Cycle,Together,1.0,20383.8,625.0,9.0,2012-12-19,2.0,65,0,0,608,0,2,15,3,4,0,2,6,1,0,Saudi Arabia,Family Customer,High spender,40s,medium
9928668,54,163,PhD,Together,2.0,9228.6,80.0,16.0,2012-08-04,0.0,99,0,0,68,8,0,4,2,11,0,3,7,0,0,Canada,Family Customer,low spender,50s,medium
13536032,45,152,Basic,Married,2.0,1730.0,940.0,6.0,2013-07-15,0.0,35,902,0,34,0,4,0,1,2,0,3,8,0,0,Germany,Family Customer,High spender,40s,high
12928571,42,156,PhD,Divorced,1.0,67710.2,1080.0,17.0,2013-03-03,1.0,45,897,18,149,7,0,9,3,4,6,4,6,0,0,Germany,Family Customer,very high spender,40s,medium
14931420,67,156,Graduation,Married,1.0,104788.0,1537.0,23.0,2013-03-17,0.0,86,1104,4,375,8,12,34,4,5,5,9,3,0,0,India,Family Customer,very high spender,60s,low
14012865,41,141,Basic,Together,1.0,7026.9,24.0,6.0,2014-05-31,0.0,88,0,0,24,0,0,0,4,2,0,0,8,0,0,Spain,Family Customer,low spender,40s,high
2504210,35,145,Master,Divorced,1.0,87069.3,653.0,12.0,2014-01-23,0.0,19,20,0,620,7,6,0,1,4,0,7,4,0,0,Australia,Family Customer,High spender,30s,medium
1854450,63,145,Master,Together,2.0,9249.6,50.0,23.0,2014-01-29,1.0,92,0,0,37,10,3,0,3,11,3,6,8,0,0,USA,Family Customer,low spender,60s,high
12472663,58,158,Graduation,Together,2.0,74046.7,1455.0,18.0,2012-12-17,0.0,88,177,0,1122,110,1,45,1,4,3,10,8,0,0,India,Family Customer,very high spender,50s,high
1527684,60,148,Master,Single,0.0,69726.7,1385.0,5.0,2013-11-12,0.0,99,889,10,276,72,4,134,1,2,1,1,3,1,0,Australia,Other,very high spender,60s,low
5856636,59,159,Graduation,Single,0.0,105811.2,1020.0,17.0,2012-11-20,0.0,99,1228,15,1145,38,45,16,4,2,1,10,6,0,0,Spain,Other,very high spender,50s,medium
8410570,44,142,Graduation,Married,2.0,19568.1,25.0,9.0,2014-04-21,0.0,92,0,0,4,0,0,21,2,0,1,6,5,0,0,Spain,Family Customer,low spender,40s,medium
1748796,38,146,2n Cycle,Widow,1.0,112504.7,1508.0,21.0,2013-12-28,0.0,70,223,0,1162,85,24,14,1,5,3,12,6,1,0,Spain,Family Customer,very high spender,30s,medium
10042304,47,153,2n Cycle,Married,2.0,30166.1,39.0,6.0,2013-05-31,0.0,99,0,0,37,0,0,2,4,2,0,0,8,1,0,Saudi Arabia,Family Customer,low spender,40s,high
620495,51,152,Graduation,Single,1.0,69278.4,689.0,9.0,2013-07-02,0.0,99,74,0,484,112,5,14,1,4,1,3,7,0,0,Australia,Family Customer,High spender,50s,medium
16588833,40,154,Graduation,Together,0.0,61542.1,1533.0,10.0,2013-05-05,0.0,15,1097,0,203,154,6,73,0,4,3,3,6,0,0,Canada,Other,very high spender,40s,medium
4608007,31,141,Master,Together,0.0,13120.8,827.0,9.0,2014-05-25,1.0,99,643,2,46,130,3,3,1,3,2,3,7,0,0,Saudi Arabia,Other,High spender,30s,medium
11973846,52,140,Master,Divorced,0.0,44169.8,337.0,11.0,2014-06-29,0.0,23,20,0,229,88,0,0,2,2,1,6,8,0,0,India,Other,low spender,50s,high
5490378,46,150,Master,Together,1.0,44029.9,500.0,20.0,2013-09-09,0.0,77,235,2,91,70,24,78,2,13,2,3,6,0,0,USA,Family Customer,High spender,40s,medium
2074465,57,148,Graduation,Widow,1.0,84194.4,769.0,17.0,2013-10-28,1.0,43,124,0,417,143,2,83,1,6,4,6,6,0,0,Saudi Arabia,Family Customer,High spender,50s,medium
7623844,63,160,PhD,Widow,0.0,106052.2,1111.0,19.0,2012-10-27,0.0,43,571,0,224,259,20,37,3,5,3,8,5,0,0,Australia,Other,very high spender,60s,medium
11332044,49,152,PhD,Divorced,0.0,66623.2,1631.0,25.0,2013-07-03,1.0,82,389,1,1135,4,13,89,1,7,4,13,2,0,0,India,Other,very high spender,40s,low
2112952,66,153,Master,Married,1.0,99513.6,752.0,13.0,2013-05-19,0.0,51,76,129,375,133,0,39,1,3,2,7,5,1,0,Spain,Family Customer,High spender,60s,medium
4689258,83,140,Graduation,Single,0.0,56609.5,294.0,22.0,2014-06-29,1.0,41,0,39,58,162,4,31,1,12,7,2,4,0,0,Germany,Other,low spender,80s,medium
16058904,64,161,Graduation,Divorced,1.0,53811.2,551.0,14.0,2012-10-10,2.0,44,267,2,27,99,12,144,3,3,2,6,7,1,0,Australia,Family Customer,High spender,60s,medium
15710682,57,155,2n Cycle,Married,1.0,22213.9,0.0,8.0,2013-03-21,1.0,96,0,0,0,0,0,0,4,2,0,2,8,0,0,Spain,Family Customer,low spender,50s,high
3131398,41,158,Master,YOLO,0.0,70574.4,224.0,14.0,2012-12-28,0.0,21,0,7,139,12,6,60,2,3,2,7,4,0,0,Germany,Other,low spender,40s,medium
8228805,74,141,Master,Single,1.0,26353.3,460.0,8.0,2014-06-14,0.0,78,205,0,227,10,0,18,2,2,0,4,7,0,0,Spain,Family Customer,High spender,70s,medium
2172966,58,149,Basic,Single,0.0,98030.5,1084.0,16.0,2013-10-10,1.0,23,48,6,787,103,41,99,3,6,1,6,1,1,0,Germany,Other,very high spender,50s,low
14984595,59,150,2n Cycle,Married,0.0,93132.7,795.0,16.0,2013-08-22,0.0,96,470,0,301,24,0,0,1,14,0,1,1,0,0,Canada,Other,High spender,50s,low
4455163,65,155,Master,Together,0.0,111797.6,686.0,14.0,2013-03-28,0.0,49,334,52,218,33,14,35,1,3,3,7,7,0,0,Germany,Other,High spender,60s,medium
10475723,54,152,Master,Single,0.0,89395.1,1466.0,21.0,2013-07-12,2.0,82,82,1,1306,12,12,53,3,6,4,8,5,0,0,Australia,Other,very high spender,50s,medium
7274016,45,150,2n Cycle,Married,0.0,37722.3,255.0,17.0,2013-08-28,0.0,31,35,11,141,7,5,56,1,3,0,13,7,0,0,Spain,Other,low spender,40s,medium
8979237,57,145,Graduation,Together,1.0,62306.3,554.0,16.0,2014-02-11,0.0,36,0,1,400,128,11,14,2,7,1,6,4,0,0,Saudi Arabia,Family Customer,High spender,50s,medium
12421376,69,151,Graduation,Married,1.0,11573.3,44.0,9.0,2013-07-21,0.0,88,11,0,14,0,0,19,1,5,1,2,7,0,0,Canada,Family Customer,low spender,60s,medium
16026479,57,151,Master,Together,1.0,1960.6,66.0,10.0,2013-08-09,0.0,75,0,0,53,0,2,11,1,4,1,4,5,0,0,Spain,Family Customer,low spender,50s,medium
2993608,54,140,PhD,Married,1.0,106362.7,1100.0,14.0,2014-06-21,0.0,58,673,34,212,19,23,139,1,6,2,5,7,1,1,Canada,Family Customer,very high spender,50s,medium
2150369,49,156,Graduation,Together,0.0,45631.2,2089.0,15.0,2013-02-16,1.0,89,671,67,696,255,111,289,5,3,3,4,7,0,0,Australia,Other,very high spender,40s,medium
1706671,58,140,PhD,Married,2.0,76649.8,26.0,14.0,2014-06-29,0.0,55,0,0,25,0,1,0,4,4,1,5,7,0,0,Spain,Family Customer,low spender,50s,medium
15623785,59,156,Graduation,Together,1.0,1730.0,134.0,5.0,2013-02-27,0.0,47,64,0,43,4,0,23,2,2,1,0,8,0,0,Australia,Family Customer,low spender,50s,high
1741584,55,144,Master,Single,2.0,45949.2,1405.0,19.0,2014-02-19,0.0,99,999,0,351,33,15,7,3,4,2,10,6,0,0,Australia,Family Customer,very high spender,50s,medium
5211321,48,159,Master,Single,0.0,77017.0,2094.0,17.0,2012-11-27,1.0,4,805,160,684,224,197,24,1,12,11,10,3,1,0,Spain,Other,very high spender,40s,low
5666996,60,146,Graduation,Married,2.0,66340.2,192.0,17.0,2014-01-02,1.0,55,0,0,52,73,64,3,3,2,2,10,8,0,0,Saudi Arabia,Family Customer,low spender,60s,high
4835534,44,140,2n Cycle,Married,0.0,45895.5,131.0,13.0,2014-06-29,0.0,8,33,0,53,6,16,23,3,4,3,3,6,0,0,Spain,Other,low spender,40s,medium
7475758,52,163,PhD,Married,1.0,37878.4,64.0,6.0,2012-07-30,1.0,99,0,0,47,2,0,15,2,3,1,0,7,0,0,Spain,Family Customer,low spender,50s,medium
15048233,40,159,2n Cycle,Married,0.0,48941.4,84.0,13.0,2012-12-12,0.0,28,0,9,55,2,11,7,1,4,2,6,8,0,0,Canada,Other,low spender,40s,high
15393641,44,154,Basic,Divorced,1.0,39188.6,206.0,15.0,2013-04-26,0.0,93,55,0,24,10,84,33,1,3,8,3,3,0,0,Canada,Family Customer,low spender,40s,low
2249578,71,152,PhD,Divorced,0.0,108110.3,1644.0,17.0,2013-07-05,1.0,72,270,23,1199,8,1,143,1,10,2,4,0,1,0,Germany,Other,very high spender,70s,low
1232559,74,157,PhD,Divorced,1.0,102416.5,2034.0,16.0,2013-02-07,0.0,15,522,7,1276,57,34,138,1,6,4,5,3,0,0,Saudi Arabia,Family Customer,very high spender,70s,low
1311151,46,142,Graduation,Together,2.0,78721.4,90.0,18.0,2014-04-24,0.0,82,0,0,34,39,0,17,2,6,2,8,7,1,0,Spain,Family Customer,low spender,40s,medium
3259965,43,161,Graduation,Together,1.0,101335.5,1606.0,24.0,2012-09-21,0.0,29,440,10,929,128,14,85,4,4,8,8,8,0,0,Germany,Family Customer,very high spender,40s,high
8773680,72,154,PhD,Divorced,0.0,88245.1,834.0,8.0,2013-04-30,0.0,58,188,0,596,19,2,29,1,3,2,2,5,0,0,Saudi Arabia,Other,High spender,70s,medium
573393,55,150,PhD,Together,1.0,2820.3,451.0,13.0,2013-09-07,1.0,34,154,30,111,118,7,31,1,0,4,8,8,0,0,Spain,Family Customer,High spender,50s,high
4304966,38,152,Graduation,Together,2.0,46491.7,1594.0,22.0,2013-07-03,0.0,81,1097,4,336,0,12,145,2,6,1,13,6,0,0,Germany,Family Customer,very high spender,30s,medium
6613885,58,159,PhD,Divorced,2.0,79241.0,183.0,11.0,2012-12-02,1.0,66,0,13,48,10,0,112,1,3,2,5,4,0,0,Spain,Family Customer,low spender,50s,medium
14232890,47,145,Master,Together,0.0,107055.0,1020.0,18.0,2014-02-15,1.0,3,1388,42,1075,4,139,316,1,5,7,5,5,0,0,USA,Other,very high spender,40s,medium
7783482,30,153,Master,Married,1.0,54822.3,514.0,10.0,2013-06-14,0.0,95,344,0,115,55,0,0,3,1,0,6,0,0,0,USA,Family Customer,High spender,30s,low
7275503,37,154,Graduation,Together,0.0,101688.6,679.0,20.0,2013-05-15,0.0,99,80,97,182,141,137,42,1,12,1,6,4,0,0,India,Other,High spender,30s,medium
15868718,68,141,PhD,Single,2.0,6459.6,109.0,9.0,2014-05-28,0.0,93,57,0,46,0,1,5,3,3,0,3,8,0,0,Germany,Family Customer,low spender,60s,high
2990210,44,158,2n Cycle,Together,1.0,10871.6,3.0,6.0,2013-01-08,0.0,19,0,0,1,2,0,0,2,1,0,3,8,0,0,Canada,Family Customer,low spender,40s,high
4992479,68,148,Master,Married,0.0,98342.1,277.0,11.0,2013-10-28,0.0,49,47,0,70,8,0,152,1,4,0,6,5,0,0,Saudi Arabia,Other,low spender,60s,medium
9631262,61,140,Master,Together,1.0,74363.8,334.0,11.0,2014-06-22,0.0,8,0,0,70,5,212,47,1,4,2,4,4,1,0,India,Family Customer,low spender,60s,medium
10348480,53,140,Basic,Single,1.0,8985.1,64.0,10.0,2014-06-29,0.0,78,0,0,53,4,0,7,2,2,0,6,7,0,0,Germany,Family Customer,low spender,50s,medium
9771544,68,147,Graduation,Single,0.0,94171.4,1689.0,16.0,2013-12-04,1.0,88,894,0,721,10,57,7,2,7,1,6,7,0,0,Australia,Other,very high spender,60s,medium
2336806,34,154,PhD,Divorced,2.0,27191.2,226.0,9.0,2013-05-03,0.0,26,141,0,14,0,0,71,1,2,1,5,1,0,0,India,Family Customer,low spender,30s,low
3804004,31,158,Master,Together,1.0,105279.4,1939.0,21.0,2013-01-10,1.0,66,252,171,1247,125,136,8,1,5,2,13,0,0,0,USA,Family Customer,very high spender,30s,low
12424881,42,142,Graduation,Single,1.0,42902.6,42.0,5.0,2014-05-03,0.0,94,0,0,28,0,0,14,2,2,1,0,4,0,0,Spain,Family Customer,low spender,40s,medium
15617017,46,150,Basic,Married,1.0,2952.8,255.0,14.0,2013-08-20,0.0,91,0,0,212,13,25,5,3,7,0,4,6,0,0,Spain,Family Customer,low spender,40s,medium
10141701,66,140,PhD,Single,0.0,81336.0,1004.0,14.0,2014-06-29,0.0,87,626,9,330,14,10,15,3,4,2,5,6,0,0,Spain,Other,very high spender,60s,medium
15099996,46,157,PhD,Married,1.0,28902.9,60.0,7.0,2013-01-19,0.0,64,0,0,54,4,0,2,3,2,1,1,7,1,0,Spain,Family Customer,low spender,40s,medium
4941236,54,140,Basic,YOLO,1.0,50564.7,1204.0,19.0,2014-06-25,0.0,92,0,4,1166,22,0,12,2,8,6,3,5,1,0,Canada,Family Customer,very high spender,50s,medium
12402674,50,157,PhD,Alone,1.0,73253.0,369.0,13.0,2013-01-31,0.0,76,0,0,152,212,5,0,1,6,3,3,4,0,0,Saudi Arabia,Family Customer,High spender,50s,medium
9865824,85,163,Graduation,Married,2.0,37563.4,81.0,15.0,2012-07-30,0.0,99,5,21,44,11,0,0,4,5,1,5,7,0,0,Saudi Arabia,Family Customer,low spender,80s,medium
16554014,73,156,Master,Together,1.0,105641.0,1027.0,23.0,2013-02-18,1.0,85,343,40,365,250,29,0,3,8,4,8,0,0,0,Saudi Arabia,Family Customer,very high spender,70s,low
7480877,72,151,PhD,Divorced,1.0,108829.7,285.0,24.0,2013-07-31,0.0,58,0,35,174,24,46,6,6,9,6,3,0,1,0,Saudi Arabia,Family Customer,low spender,70s,low
4238952,65,151,Graduation,Together,0.0,87615.9,1055.0,26.0,2013-07-23,0.0,65,408,43,358,47,173,26,6,7,2,11,6,0,0,Spain,Other,very high spender,60s,medium
11870556,66,158,Graduation,Single,1.0,40087.6,1081.0,14.0,2013-01-09,0.0,93,14,0,1033,7,11,16,3,6,1,4,4,0,0,Australia,Family Customer,very high spender,60s,medium
4679793,72,162,Graduation,Married,0.0,58035.7,1489.0,22.0,2012-09-11,2.0,16,776,0,437,40,60,176,4,3,4,11,0,0,0,Spain,Other,very high spender,70s,low
8530369,60,145,Master,Married,2.0,60109.1,271.0,16.0,2014-02-12,1.0,50,118,100,27,22,0,4,3,7,4,2,6,1,0,Spain,Family Customer,low spender,60s,medium
2756561,44,159,Graduation,Together,2.0,1730.0,49.0,4.0,2012-11-16,0.0,83,0,0,45,4,0,0,3,1,0,0,7,0,0,Spain,Family Customer,low spender,40s,medium
13653923,49,143,PhD,Single,0.0,57059.6,28.0,11.0,2014-04-07,1.0,93,0,0,16,0,1,11,2,4,0,5,7,0,0,Spain,Other,low spender,40s,medium
14136934,30,158,PhD,Divorced,0.0,82893.0,605.0,13.0,2013-01-08,1.0,62,492,1,4,102,0,6,0,2,9,2,4,0,0,Saudi Arabia,Other,High spender,30s,medium
9822457,52,149,Graduation,Married,2.0,45840.3,216.0,12.0,2013-10-02,0.0,70,118,0,61,13,7,17,1,1,0,10,7,0,0,Australia,Family Customer,low spender,50s,medium
7354924,58,159,Master,Together,1.0,113431.3,1020.0,19.0,2012-12-09,0.0,39,1493,29,761,162,29,48,1,7,3,8,5,1,0,Germany,Family Customer,very high spender,50s,medium
5502205,47,140,Master,Together,1.0,32060.7,60.0,4.0,2014-06-29,0.0,60,0,0,54,0,0,6,2,2,0,0,7,0,0,Canada,Family Customer,low spender,40s,medium
15194688,42,140,Graduation,Together,2.0,78395.7,529.0,11.0,2014-06-29,0.0,98,0,0,177,11,32,309,1,4,3,3,7,1,0,Canada,Family Customer,High spender,40s,medium
12031274,47,146,Graduation,Absurd,0.0,54038.8,1542.0,13.0,2013-12-22,0.0,47,0,40,1223,253,26,0,3,3,2,5,5,0,0,Saudi Arabia,Other,very high spender,40s,medium
6656756,66,140,Master,Single,0.0,69341.5,1301.0,5.0,2014-06-29,0.0,99,958,0,307,13,4,19,1,1,1,2,8,0,0,Spain,Other,very high spender,60s,high
5767874,66,152,Graduation,Widow,1.0,55830.6,68.0,12.0,2013-07-03,0.0,46,26,0,22,8,1,11,3,5,0,4,9,0,0,Spain,Family Customer,low spender,60s,high
3101724,43,144,Master,Together,2.0,8964.9,49.0,7.0,2014-02-23,0.0,53,0,0,42,7,0,0,2,2,0,3,7,0,0,Saudi Arabia,Family Customer,low spender,40s,medium
9827966,68,159,Basic,Absurd,2.0,1730.0,52.0,4.0,2012-12-09,0.0,57,0,0,42,10,0,0,2,1,0,1,7,0,0,Spain,Family Customer,low spender,60s,medium
4379859,56,145,PhD,Single,1.0,54948.8,282.0,14.0,2014-02-04,0.0,65,25,0,209,0,28,20,1,9,4,0,6,0,0,Spain,Family Customer,low spender,50s,medium
361468,64,162,Graduation,Single,0.0,89516.1,269.0,17.0,2012-09-15,1.0,27,0,69,145,9,1,45,1,13,9,7,4,0,0,Germany,Other,low spender,60s,medium
4070000,74,151,Graduation,Together,1.0,75662.3,854.0,9.0,2013-08-03,0.0,27,212,0,359,127,108,48,2,1,4,2,8,1,0,Saudi Arabia,Family Customer,High spender,70s,high
6512129,53,141,PhD,Together,2.0,11706.2,1062.0,15.0,2014-06-11,0.0,24,0,18,1039,5,0,0,7,3,1,4,8,1,0,India,Family Customer,very high spender,50s,high
2132091,42,140,Master,Together,1.0,90901.1,125.0,7.0,2014-06-29,0.0,18,0,0,42,0,0,83,1,3,0,3,7,1,0,Canada,Family Customer,low spender,40s,medium
1823477,58,150,Master,Widow,0.0,105826.7,1915.0,23.0,2013-09-02,1.0,86,286,6,1296,141,144,42,1,6,4,12,0,0,0,Spain,Other,very high spender,50s,low
12602019,30,146,Graduation,Widow,1.0,103083.5,831.0,26.0,2013-12-20,0.0,92,546,42,114,47,75,7,4,4,7,11,1,1,1,Canada,Family Customer,High spender,30s,low
9142309,58,140,PhD,Together,2.0,1882.1,101.0,16.0,2014-06-29,0.0,82,45,0,56,0,0,0,3,8,1,4,8,0,0,Canada,Family Customer,low spender,50s,high
13952912,63,140,PhD,Together,1.0,10685.8,69.0,8.0,2014-06-29,0.0,88,28,0,39,0,0,2,3,2,2,1,7,0,0,Canada,Family Customer,low spender,60s,medium
11915738,44,147,Graduation,Married,0.0,89373.8,1193.0,23.0,2013-12-04,0.0,99,424,3,314,221,96,135,1,4,6,12,7,0,0,Australia,Other,very high spender,40s,medium
12643960,45,150,PhD,Divorced,0.0,53300.9,1618.0,20.0,2013-08-23,0.0,81,621,59,606,175,0,157,1,8,4,7,6,1,0,Canada,Other,very high spender,40s,medium
743146,60,160,Basic,Together,1.0,42847.9,649.0,12.0,2012-10-17,1.0,82,388,0,55,187,0,19,2,3,1,6,6,0,0,Germany,Family Customer,High spender,60s,medium
10691140,44,160,Graduation,Together,0.0,112532.1,1159.0,20.0,2012-11-12,1.0,97,545,11,67,233,126,177,1,5,12,2,3,0,0,Saudi Arabia,Other,very high spender,40s,low
1578617,44,147,Graduation,Together,0.0,46048.4,1032.0,19.0,2013-11-28,0.0,18,763,0,136,2,4,127,2,5,2,10,3,0,0,Germany,Other,very high spender,40s,low
2022795,52,140,Graduation,Married,2.0,7782.6,21.0,6.0,2014-06-29,0.0,99,0,0,14,1,5,1,1,2,0,3,6,0,0,USA,Family Customer,low spender,50s,medium
